,TopK1,TopK1_LongShort,Baseline_P50,Equal_Weight,Random_Top1
2022-10-06,-0.0004931214719139376,-0.0020204032206205254,-0.00951313958127715,-0.00951313958127715,-0.010370114109195652
2022-10-07,-0.02897383620084637,-0.008564822965422436,-0.01745867051631289,-0.01745867051631289,-0.016312351499824573
2022-10-10,-0.005604791951363096,0.0007430827968832885,-0.0007332428580692575,-0.0007332428580692575,-0.0018900797129102753
2022-10-11,0.03660817175175202,0.019442716263747273,0.023689062889690988,0.023689062889690988,0.023829958611057713
2022-10-12,-0.024248693478335914,0.018019483487305754,-0.04222762418750287,-0.04222762418750287,-0.04186267048445386
2022-10-13,0.028122692236690727,-0.018665030361080914,0.050642213035753524,0.050642213035753524,0.04943811749166937
2022-10-14,0.009409227404583387,0.002289873983765734,0.006472099648699863,0.006472099648699863,0.006284552387302693
2022-10-17,0.000765279142697306,0.005425785449488962,-0.001634910303282238,-0.001634910303282238,-0.0013158219401401916
2022-10-18,0.0024126130096538976,0.0028396469878255175,-0.00957903181528525,-0.00957903181528525,-0.009044305679381057
2022-10-19,0.026058966868195754,0.018807686490114883,0.020649937802905423,0.020649937802905423,0.02207849274952546
2022-10-20,0.020187983252385133,0.017031975223207985,0.006784047150817547,0.006784047150817547,0.005892223036645148
2022-10-21,0.005509754475742646,-0.0074138546546875786,0.025485860620730535,0.032032723053580556,0.0291599886128866
2022-10-24,-0.09240506956706251,-0.018740917701473125,-0.05979806337405417,-0.043230947459085366,-0.04085370103638753
2022-10-25,0.020712250955702394,0.02462974386920419,0.011357721252123032,-0.048751497245387486,-0.051564639869627005
2022-10-26,0.049939251818966746,0.01685043360779309,0.049439251818966745,0.02427235622532288,0.031712850562440366
2022-10-27,-0.010380148789788213,0.024753490072975726,-0.017498577205869777,-0.02123836112364511,-0.019393016772294783
2022-10-28,0.002408212552696188,0.009475511968761174,0.0026082125526961882,-0.01513811317594825,-0.01261190380423784
2022-10-31,-0.038304823237170105,0.0001910372267863174,-0.04104121678242503,-0.041263194097043335,-0.041892988985588776
2022-11-01,-0.04240500317961504,-0.012700990233745102,-0.024001598434665667,-0.020212374580185807,-0.023664857734600937
2022-11-02,0.03675607618799648,0.0078055359139604374,0.04169886083650802,0.018206351194574207,0.021749007949000997
2022-11-03,0.02206049138757238,0.008578978033617901,0.02052435087571602,0.010823620880221246,0.015454460002054797
2022-11-04,0.003174958085809033,0.004625120873123223,0.005931915032771596,-0.0005348419467810267,-0.0035435288675170293
2022-11-07,-0.03318978628423119,0.004743203234990501,-0.013042639383422877,-0.027013520158662808,-0.031733446149762944
2022-11-08,0.088974356439536,-0.007259582524157759,0.1158001788474426,0.09836493362123253,0.09760479536556384
2022-11-09,0.019268884226455674,0.004494655845525886,0.023967042744191553,0.025721765921755835,0.0270088038702342
2022-11-10,-0.009485809552442381,0.007565188914627374,-0.009418753316578486,-0.011304101040166863,-0.012189560995258364
2022-11-11,0.011869552857118881,-0.003151375119386568,0.018408716162648973,0.016112580862623238,0.014463256615488595
2022-11-14,-0.008331312390684409,0.0151224830666557,-0.020802895593257507,-0.0196513337697376,-0.02073220745149348
2022-11-15,0.01297159858533714,0.0165168287082868,-0.007988437245737945,-0.009427526043666304,-0.008217047275142844
2022-11-16,0.0037818531327220573,0.010025434830073732,-0.0027915547880751714,-0.00614893672248497,-0.007196669499552158
2022-11-17,-0.02168017375701381,0.02334606983744336,-0.01674457086827305,-0.021250795435406672,-0.021266111020111972
2022-11-18,0.007003437930963697,-0.002574437001216567,0.019942194381238287,0.017678500001507107,0.01855548974166894
2022-11-21,0.004926277222839227,-0.03664578081560216,0.013120694309429396,0.022318315694544375,0.017482208504384995
2022-11-22,-0.019593475710428243,-0.008868800236343177,-0.01020515544432469,-0.008869543986241433,-0.00942564210185908
2022-11-23,-0.026264426891537407,-0.0020559999755038745,-0.014409554388508735,-0.015515679038797437,-0.01829053172475263
2022-11-25,-0.021148351930093123,-0.007616720011284439,-0.010569592864155772,-0.009907897554871486,-0.009373130498936604
2022-11-28,0.04859408879892313,-0.01455387905555755,0.06629210327771526,0.06482021276202862,0.06438440440947978
2022-11-29,0.001891564873260032,0.000945782436630016,0.006493787646147187,0.003099456022863434,0.002360208571208553
